fips,preterm,lbw,fertility_per_1000_women,pop_per_sqr_mile,white,black,native,asian,pacific,multiracial,hispanic,poverty,completed hs,completed undergrad,marital,drug_death_per_100000,insured,fertilizer_per_sqr_mile,insecticide_per_sqr_mile,herbicide_per_sqr_mile,hospitals_per_sqr_mile,Acres of agricultural land,acres_ag_land_per_sqr_mile,all_wells,all_hormone_wells,all_est_wells,all_test_wells,all_wells_2014to2018,all_hormone_wells_2014to2018,all_est_wells_2014to2018,all_test_wells_2014to2018,required_report,no_report_but_resources,"Metro-nonmetro status, 2013 0=Nonmetro 1=Metro",Economic Types Type_2015_Update non-overlapping,total_area,total_wells,total_1418_wells,MaternityCareAccess,maternal_care_code
37011,12.9,11.6,43,70.75742506,91.5,4.5,1.4,0.9,0,1.3,5.1,14.4,82.3,20.6,54.9,179.5,85,25.60463819,20.51848078,20.57912654,0.00404305,1247,5.04168385,0,0,0,0,0,0,0,0,TRUE,FALSE,0,5,247.51,0,0,Access to Maternity Care,1
37013,11.5,10.9,53,56.78429468,71.4,25.5,0.2,0.1,0,2.1,7.6,19.2,87.6,19.4,47.1,301.4,89.6,104.7846505,104.6151738,129.0378414,0.001201962,20913,25.13663304,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,962.848,0,0,Access to Maternity Care,1
37015,11.7,12.3,37,28.09593007,34.8,61.1,1.2,0.6,0,1.5,2.1,23,78.7,13.4,37.2,231.7,89.6,110.9763493,123.9587743,144.9234528,0.001430255,21812,31.196723,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,741.295,0,0,Maternity Care Desert,0
37017,11.7,11.2,50,38.60942958,57.1,35,2.5,0.1,0,1.1,7.5,26,80.1,15.1,40.3,249.7,86,58.86286326,59.90188189,72.23522742,0.001143035,63363,72.42611423,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,887.61,0,0,Maternity Care Desert,0
37019,10.8,9.7,54,149.3899459,83.7,10.3,0.6,0.6,0,2.1,4.8,12.9,90.4,28.6,57.5,185.9,89,22.66520802,15.50424112,23.99824774,0.003532791,3491,4.110990865,0,0,0,0,0,0,0,0,TRUE,FALSE,1,5,1049.542,0,0,Limited Access to Care Lv. 1,1
37021,9.9,8.7,38,387.6240105,88.8,6.3,0.4,1.2,0.1,2.2,6.5,12.3,91,39.2,46.7,156.3,89.8,22.36415399,1.961928234,10.09905605,0.003046472,11783,17.94829222,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,659.95,0,0,Access to Maternity Care,1
37023,10.2,9,42,177.2134396,84.7,6.5,0.6,3.6,0.2,1.7,6,18.1,80.9,16.6,50,229.6,87.7,21.9837744,5.333470292,20.35212756,0.003950719,4058,8.016008312,0,0,0,0,0,0,0,0,TRUE,FALSE,1,3,514.237,0,0,Access to Maternity Care,1
37025,10,8.8,42,557.6600468,71.6,17.7,0.3,3.4,0.1,2.3,10.2,10.9,90,31.2,50.6,116.6,92.2,66.41051052,24.42434074,68.15451309,0.002768258,4031,11.15884818,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,363.943,0,0,Access to Maternity Care,1
37027,9.9,9.9,49,173.3006139,89.2,4.9,0.4,0.6,0.1,1.5,5.3,16.6,79.7,15.3,51,239.8,87.4,14.82545757,3.37789871,15.03949005,0.002119133,1716,3.63643299,0,0,0,0,0,0,0,0,TRUE,FALSE,1,3,474.609,0,0,Access to Maternity Care,1
37029,9.5,6.2,40,43.46957712,82.5,14,0.2,1.8,0,1.3,2.8,11.2,85.6,17.9,56.9,156.6,91.9,188.1878591,173.1917496,222.4242601,0,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,310.257,0,0,Access to Maternity Care,1
37031,9.5,7.1,49,135.7743294,89.9,5.6,0.3,1.1,0.1,2.6,4.3,11.6,91.1,28.4,50.7,231.6,88.6,83.13715138,NA,86.42118805,0.001970028,1260,2.482235273,0,0,0,0,0,0,0,0,TRUE,FALSE,0,5,1330.412,0,0,Access to Maternity Care,1
37033,12.2,12,32,53.47394949,63.2,33,0.2,0.7,0.2,1.1,3.8,19.6,79.5,15.5,52.4,212.6,91,41.06110973,14.99649713,33.00686938,0,16837,39.58238317,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,428.703,0,0,Maternity Care Desert,0
37035,9.4,8.5,55,390.48217,79,8.1,0.3,4.2,0,2.2,9.4,13.2,85.2,21.9,50.6,137.7,89.2,75.01750242,21.18229178,58.92773056,0.004982896,6306,15.71107175,0,0,0,0,0,0,0,0,TRUE,FALSE,1,3,416.024,0,0,Access to Maternity Care,1
37037,10.3,9.2,58,102.3751757,80.5,11.6,0.2,1.6,0,2.8,12.4,11.9,88.2,41.3,53.8,137.5,88.1,38.7418258,5.13262082,30.8221288,0.001466882,3906,5.729641875,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,708.99,0,0,Access to Maternity Care,1
37039,12.7,8.8,37,60.73710807,93.6,1.3,1.6,0.7,0,2.2,3.1,16.5,86.3,19.2,54.3,240.8,86,14.64864544,1.442253867,9.790642692,0.002195211,583,1.279808226,0,0,0,0,0,0,0,0,TRUE,FALSE,0,5,466.666,0,0,Access to Maternity Care,1
37041,11.9,10.3,79,82.27294578,60.6,34.1,0.4,0.5,0,1.7,3.6,19.6,84,19.8,45.5,275.6,88.1,191.2578117,214.7089316,242.1564142,0.00579183,21996,127.3970937,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,233.648,0,0,Access to Maternity Care,1
37043,12.5,8.1,25,50.29700023,96.8,2.1,0.3,0.2,0.1,0.4,3.1,15.8,88.5,22.8,57.9,244.4,85.4,15.84311318,1.465232135,14.79651879,0,673,3.130480084,0,0,0,0,0,0,0,0,TRUE,FALSE,0,5,220.781,0,0,Access to Maternity Care,1
37045,11.5,11,46,209.301023,74.9,20.8,0.3,1,0,1.4,3.4,20.2,84,17.4,44.4,170.1,87.7,87.39204708,14.543081,78.52746727,0.004308423,3413,7.352323425,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,468.145,0,0,Access to Maternity Care,1
37047,11.7,11.9,45,60.00643844,62,30.9,3.8,0.4,0,1,5.2,23.8,81.6,13.1,42.4,175.3,86.3,83.06968435,76.14196965,104.68748,0.001065966,14113,15.04398177,0.003141368,0,0,0,0.003141368,0,0,0,TRUE,FALSE,0,0,954.998,3,3,Limited Access to Care Lv. 1,1
37049,9.6,8.5,62,145.8851368,70.3,21.7,0.8,2.8,0.1,2.5,7.2,15.3,88.2,25.7,52.8,218.2,88.6,65.34276256,56.82871566,78.13930713,0.001415234,4509,6.381289476,0,0,0,0,0,0,0,0,TRUE,FALSE,1,4,773.283,0,0,Access to Maternity Care,1
37051,11.7,10.1,65,508.9271348,50.5,36.9,1.4,2.5,0.3,5.8,11.4,18.2,90.7,25,43.1,130.1,89.8,39.21472475,26.92315354,40.79465368,0.001532424,7610,11.66174503,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,658.462,0,0,Access to Maternity Care,1
37053,10.8,9,60,98.48132001,90.2,5.7,0.5,0.4,0,2.3,3.8,10,89.2,23.1,58.8,144.5,86.3,93.92298941,68.30624041,127.2705755,0,609,2.324977666,0,0,0,0,0,0,0,0,TRUE,FALSE,1,5,526.427,0,0,Maternity Care Desert,0
37055,9.4,6.2,26,93.26374845,92.6,2.2,0.3,0.6,0,2.7,7.2,8.2,93.3,33,55.4,166.7,85.1,5.978211234,NA,7.376867376,0.002609433,330,0.861112923,0,0,0,0,0,0,0,0,TRUE,FALSE,0,5,1541.733,0,0,Access to Maternity Care,1
37057,12.2,9.6,50,297.6717953,85.7,9.1,0.3,1.5,0,1.7,7,15.5,83.4,18.5,51.3,177.5,88.6,55.14007372,7.643178535,42.98293662,0.003615505,3932,7.108083728,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,567.633,0,0,Limited Access to Care Lv. 1,1
37059,9.7,8.6,38,159.2407895,89.3,5.5,0.4,0.7,0,2.1,6.7,13.7,86.7,22.9,55.4,184.4,89.2,105.1972923,46.45518497,90.32404862,0.00379226,6664,25.27162062,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,266.552,0,0,Access to Maternity Care,1
37061,9.9,8.9,91,72.49201584,70.6,24.5,0.4,0.3,0.1,1.6,21.9,24.1,74.2,11.1,45.2,149.4,82.1,112.8325916,121.4967266,162.0263201,0.001227388,56399,69.22348043,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,820.218,0,0,Access to Maternity Care,1
37063,9.5,8.8,54,1069.83718,51.4,37,0.3,4.9,0,2.8,13.4,16,88.4,47.5,39.4,89.9,87.8,11.34919637,1.927024423,6.919134794,0.010472959,3699,12.91315823,0,0,0,0,0,0,0,0,TRUE,FALSE,1,3,297.863,0,0,Access to Maternity Care,1
37065,12.8,12.7,65,105.5174474,38.5,57.3,0.2,0.1,0.1,1.9,4.4,23.6,79.7,12.7,36.5,235.1,88.8,145.5405563,145.2972006,180.9181435,0.001978502,24420,48.31500911,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,506.867,0,0,Access to Maternity Care,1
37067,12,10.8,43,911.2050066,66.2,26.1,0.3,2.3,0.1,2.4,12.6,17.6,88.8,33.8,42.9,146.6,89,22.25453796,7.719811076,17.07775233,0.009809163,1366,3.349829075,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,412.332,0,0,Access to Maternity Care,1
37069,10.8,9.8,59,131.9682798,67.7,25.3,1.2,0.6,0.2,2.4,8.1,14.4,84.1,21.3,50.2,147.4,88.8,58.15778772,24.44896299,58.11305409,0,20773,42.23871492,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,494.572,0,0,Limited Access to Care Lv. 1,1
37071,9.9,9.5,55,608.863713,76.9,16,0.3,1.6,0.1,2.5,6.8,15.6,84.7,20.6,46.4,137.5,89.2,34.4287642,7.857303497,23.03216013,0.0028112,775,2.178679861,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,363.684,0,0,Access to Maternity Care,1
37073,15.5,10.6,30,33.94771764,63.3,33.7,0.9,0.5,0,1.6,0.4,11.1,86.3,14.4,49.3,222.2,91.5,107.2011556,122.3914601,127.6643219,0,24463,71.8207227,0,0,0,0,0,0,0,0,TRUE,FALSE,1,1,345.744,0,0,Maternity Care Desert,0
37075,10.1,6.6,14,29.3083075,87.8,0.2,10.5,0,0,1,1.5,18.1,81,13.5,50.9,233.4,82.9,2.71950405,0.202079016,1.363177093,0,135,0.46238419,0,0,0,0,0,0,0,0,TRUE,FALSE,0,5,301.641,0,0,Maternity Care Desert,0
37077,10.4,9.7,31,110.6672857,61,30.4,0.6,0.5,0,3.9,7.8,13.9,84.2,22.3,46.5,153.4,90.9,43.82968885,14.90438748,38.79952856,0.005639193,29354,55.17762519,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,537.591,0,0,Access to Maternity Care,1
37079,12.2,10.2,68,78.75863672,58.4,35.7,0.5,0.1,0,2.8,14.8,25.7,74.1,10.5,43,185.9,83.4,191.7117482,190.0846895,218.1608239,0,24208,90.7553826,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,267.209,0,0,Maternity Care Desert,0
37081,10.8,9.8,51,810.6364861,55.8,33.8,0.5,4.9,0.1,2.5,7.8,15.9,89.1,35.3,40.7,122.4,89.9,47.19843936,13.89245847,37.99563393,0.003096503,10642,16.4764898,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,657.636,0,0,Access to Maternity Care,1
37083,13,12.2,42,71.48601147,40.1,52.9,3.8,0.8,0.1,2,2.8,25.2,77.5,14.4,36.2,192.2,88.6,145.0086772,112.1569191,168.794975,0.002763439,33133,45.7805056,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,730.271,0,0,Access to Maternity Care,1
37085,10.3,8.4,59,219.0845442,67.5,20.8,0.9,1.1,0.2,4.1,12.4,17,86.3,20.7,49.1,128.2,88.7,76.51598418,66.29794328,102.1434357,0.003361198,18393,30.9112543,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,601.345,0,0,Limited Access to Care Lv. 1,1
37087,10.6,9.4,54,109.1715442,95.6,1,0.5,0.5,0,1.5,3.8,13.9,88.1,25,52.7,216.1,89.2,20.81797818,4.919069297,12.67793916,0.001806489,4626,8.356817689,0,0,0,0,0,0,0,0,TRUE,FALSE,1,5,554.502,0,0,Access to Maternity Care,1
37089,9.7,8.1,47,304.6818438,90.8,3.3,0.3,1.3,0.1,1.7,10.1,10.6,89.9,31.8,54,161.8,88.5,43.43710616,25.18971389,36.96940445,0.005362937,6993,18.75150833,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,375.068,0,0,Access to Maternity Care,1
37091,12.1,10.5,52,68.39032291,34.9,59.5,1.1,0.7,0.2,2.4,3.7,23.4,79.2,14.6,37.2,184.7,87.7,122.0962499,144.9723075,156.131429,0.002831546,28608,81.00485893,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,360.399,0,0,Access to Maternity Care,1
37093,10.4,9.7,77,136.4689658,45.2,33.3,8.4,1.4,0.2,5.1,13.1,21,86,18.4,48.8,113.7,87.2,49.4465777,47.63430552,64.27286103,0.002563327,11424,29.28344757,0,0,0,0,0,0,0,0,TRUE,FALSE,1,3,391.646,0,0,Limited Access to Care Lv. 1,1
37095,7,NA,161,8.807299296,66.3,30.3,0.1,0,0,0.7,9.9,22.3,81.6,9.4,50.4,245.3,84.2,94.34735675,111.3528097,141.1584873,0,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,1,1459.04,0,0,Maternity Care Desert,0
37097,9.9,8.8,52,300.4656979,81.6,12.3,0.3,2.3,0.1,1.9,7.5,11.8,89,27.5,51.9,140.3,90.4,85.68039959,34.5111043,85.12135314,0.005224733,1491,2.596692396,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,597.432,0,0,Access to Maternity Care,1
37099,11.2,9.4,52,86.02728459,83.7,2.3,8.2,0.7,0,3.2,5.6,19.4,88.4,30.5,40.9,170.3,87,8.650367574,2.890920677,5.763518617,0.00203586,537,1.093256622,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,494.959,0,0,Access to Maternity Care,1
37101,9.7,8.7,52,241.6130793,77.5,15.6,0.7,0.6,0,2.6,13.5,13.3,86.3,21.8,52.7,119,87.8,117.9780393,91.86686079,135.345891,0.001263852,20448,25.84324193,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,795.697,0,0,Limited Access to Care Lv. 1,1
37103,8.8,6.3,39,20.56779417,65.6,31.2,0.4,0.2,0,1.5,4.6,26.2,81.6,13.1,47.5,270.5,84.5,69.85412671,66.70584342,105.9617963,0,2799,5.938035675,0,0,0,0,0,0,0,0,TRUE,FALSE,1,1,473.697,0,0,Access to Maternity Care,1
37105,10.5,9.6,45,235.7269997,73.4,19.8,0.8,1.1,0,2,19.2,16.1,83.4,20.9,47.5,179.2,85.9,44.80871318,44.99690271,59.84427316,0.003920615,10731,42.07212364,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,259.203,0,0,Access to Maternity Care,1
37107,11,10.8,54,143.3947986,55,39.4,0.3,0.5,0,3.6,7.6,23,80.4,14.5,41.7,201.6,86.7,156.8404884,177.7757732,186.0847384,0.002505719,25825,64.71020103,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,401.365,0,0,Access to Maternity Care,1
37109,10.2,9,50,275.2863869,89.2,5,0.2,0.7,0,2.2,7.1,14.4,85.6,21.4,56.3,167.1,90.2,66.74193232,20.97410433,60.72180665,0.003380194,2312,7.815008738,0,0,0,0,0,0,0,0,TRUE,FALSE,1,3,304.862,0,0,Access to Maternity Care,1
37111,11.6,10.8,60,102.5309407,91.1,3.6,0.4,0.7,0,1.4,6,17.1,83.8,16.9,52.6,223.8,88.6,12.8649521,NA,5.582389108,0.00227296,1261,2.866202225,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,445.352,0,0,Access to Maternity Care,1
37113,13.1,8.7,77,66.73985228,93.8,1.4,0.6,0.8,0,0.9,6.9,16.6,88.6,24.2,55.4,241.2,85.8,9.482450968,0.455793818,3.405846574,0.003879096,396,0.768061072,0,0,0,0,0,0,0,0,TRUE,FALSE,0,5,519.674,0,0,Access to Maternity Care,1
37115,11.5,9.8,20,47.60739744,95.6,1.7,0.6,0.6,0,1.1,2.4,17.6,85.4,27.6,49.3,231.5,89.8,17.43491654,1.221044672,6.443290371,0,2994,6.659030504,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,451.484,0,0,Maternity Care Desert,0
37117,12,12.4,41,50.50994139,54.5,42,0.5,0.6,0.4,1.1,3.9,18.2,83.3,16.8,42.4,274.6,89.6,174.5807088,182.5623049,209.5722189,0.00219094,6135,13.44141973,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,456.713,0,0,Access to Maternity Care,1
37119,10.1,9.5,48,2013.690546,54.5,31.3,0.4,5.8,0.1,2.9,13,12.7,90.1,44.8,43.1,68.3,88.1,9.85344928,0.849929236,6.274196721,0.015279627,990,1.890853806,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,546.098,0,0,Access to Maternity Care,1
37121,11.5,8.3,52,67.97678665,96.4,0.4,0.4,0.3,0,1.5,5.3,14,84.5,18.8,54.1,277.2,87.4,11.64735234,2.381899373,7.258691447,0.004519733,275,1.242926618,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,221.881,0,0,Maternity Care Desert,0
37123,10.9,10.9,31,55.61885076,76.3,18,0.4,1.5,0,1.8,15.3,19.7,79.3,14.7,51.8,191.1,86.5,14.69104255,2.870663487,14.95552608,0.002034489,5051,10.27620218,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,501.532,0,0,Maternity Care Desert,0
37125,9.9,8.9,40,137.0675297,82.6,12.7,0.9,1.4,0.1,1.5,6.5,12.6,90.4,36.9,51.1,162,90.6,23.58251228,14.12686082,24.65464011,0.001433326,17381,24.91263878,0,0,0,0,0,0,0,0,TRUE,FALSE,0,5,705.678,0,0,Access to Maternity Care,1
37127,9.8,9.5,58,173.9369369,52.9,39.2,0.6,1,0,2.8,6.8,15.5,85.4,20.9,44.1,169.5,89.9,120.4104781,93.31788921,115.5589026,0.001850334,28395,52.54023088,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,542.828,0,0,Access to Maternity Care,1
37129,10.5,8.4,41,1166.636317,81,14,0.2,1.3,0.1,2.2,5.4,17.3,92.9,39.3,42.7,99.1,89.8,0.832453188,0.327778443,0.489066248,0.010405665,280,1.456793078,0,0,0,0,0,0,0,0,TRUE,FALSE,1,5,328.86,0,0,Access to Maternity Care,1
37131,10.7,11.6,35,37.61532341,40,56.5,0.6,0.2,0,2.2,2.1,21.9,79.5,12.8,41.8,205.1,85.1,163.9879771,156.8845583,185.2758724,0,22708,42.31490954,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,550.553,0,0,Maternity Care Desert,0
37133,8.6,6.7,97,254.4973955,74.5,14.2,0.5,2.1,0.2,6.4,12.4,13.8,91.2,21.4,54.1,114.4,91.4,30.54173486,28.65313719,39.243196,0.002624875,3893,5.109319488,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,905.194,0,0,Access to Maternity Care,1
37135,9,7.9,26,359.5626023,74.5,11.6,0.5,7.8,0,3,8.4,13.4,92.7,57.6,42,85.9,92.8,56.07333228,13.84287594,51.4774874,0.002515514,12084,30.39747644,0,0,0,0,0,0,0,0,TRUE,FALSE,1,4,400.96,0,0,Access to Maternity Care,1
37137,11.3,9.6,48,37.86604537,76.1,18.2,0.2,0.6,0,3.6,3.7,14.1,88,19.4,56.1,281.7,87.7,78.46907299,75.17637339,106.5580591,0,13613,40.45444009,0,0,0,0,0,0,0,0,TRUE,FALSE,1,5,561.627,0,0,Maternity Care Desert,0
37139,9.9,9.2,52,174.0082863,58.5,36.5,0.1,1.7,0.1,2.5,5.1,16.1,86.5,20.5,45.8,189.6,86.7,272.1262341,257.0874471,284.6218265,0.004407616,1067,4.702926657,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,289.33,0,0,Access to Maternity Care,1
37141,12.8,8.9,52,67.73817394,76.9,14.9,0.3,0.5,0.1,2.7,6.9,15.1,87.5,26.4,52.8,129.7,88.7,27.89063648,22.82002901,31.46691825,0.001147716,11427,13.11494601,0,0,0,0,0,0,0,0,TRUE,FALSE,1,5,934.166,0,0,Limited Access to Care Lv. 1,1
37143,7.7,7.3,40,54.45812967,73.6,24.5,0.4,0.3,0.1,0.7,2.6,15.5,86.5,20.4,59.6,241.3,87.3,248.9924902,245.2335481,277.2432266,0,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,328.932,0,0,Maternity Care Desert,0
37145,9.8,10.3,45,100.1824976,68.2,26.7,0.5,0.4,0,2.3,4.2,17.7,86.3,15.3,48.3,203,90.8,88.73816697,54.46634755,73.40684213,0.002548849,18864,48.08148159,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,404.388,0,0,Limited Access to Care Lv. 1,1
37147,12.5,10.5,43,271.8903192,57.6,34.8,0.3,1.7,0,2.4,6.1,23.9,89.4,31.8,36.5,168.5,89.1,169.5827189,172.8876122,197.3125515,0.001532882,18830,28.86416521,0,0,0,0,0,0,0,0,TRUE,FALSE,1,4,655.551,0,0,Access to Maternity Care,1
37149,10.5,6.9,73,86.07117764,90.4,5.2,0.1,0.4,0,1,5.8,9.5,90.9,31.7,51.6,236.7,90,27.47310539,3.605582131,13.91325567,0.004207214,429,1.804894672,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,238.445,0,0,Maternity Care Desert,0
37151,10.2,8.9,66,182.7361984,84.4,6.3,0.5,1.2,0.1,2,11.2,15.8,81.4,15.8,50.2,205.8,86.4,57.22729475,16.54695847,54.87403476,0.001278251,8448,10.79866397,0,0,0,0,0,0,0,0,TRUE,FALSE,1,3,789.964,0,0,Limited Access to Care Lv. 1,1
37153,13.1,12.2,39,95.39501461,62.4,31.8,2.3,1,0.1,1.7,6.4,24.1,80.3,13.9,42.7,232.5,87.4,16.01210883,7.572239204,25.04517589,0,12462,26.30756759,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,479.703,0,0,Limited Access to Care Lv. 1,1
37155,11.2,12.1,46,140.8690383,28.6,24,39.4,0.6,0,2.2,8.7,28.1,77.1,13.2,37.4,165,85,137.0454471,146.5780337,188.3862904,0.001055657,77918,82.25471536,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,949.237,0,0,Access to Maternity Care,1
37157,10.9,9.6,39,161.359329,75.7,18.5,0.5,0.6,0.1,2,6,18,82.6,15,46.9,215.8,89.8,44.73933582,21.05609301,35.63094026,0.001767934,35446,62.66618579,0,0,0,0,0,0,0,0,TRUE,FALSE,1,3,572.76,0,0,Access to Maternity Care,1
37159,10.7,10.1,47,272.9437572,77.4,16,0.3,0.9,0,2,8.6,16.5,85.3,18.7,48.7,188.4,87.8,110.6555694,30.19674317,97.84761447,0.001955114,6179,12.08065238,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,523.925,0,0,Limited Access to Care Lv. 1,1
37161,9.8,9,49,117.6647443,86.3,9.7,0.5,0.4,0,1.8,4.2,18,82.6,17.3,44.4,262.9,88.8,19.30011655,1.098265589,9.146907613,0.001768544,1689,2.987070178,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,567.249,0,0,Access to Maternity Care,1
37163,10.2,8.8,49,67.21038974,64.4,25.2,1.9,0.6,0,3,19.3,24.1,77.7,12.8,42.5,191.5,84.5,148.9359227,143.7492995,187.7843126,0.001057416,64299,67.99076242,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,947.603,0,0,Limited Access to Care Lv. 1,1
37165,11.8,14.1,59,110.4903475,44.4,39,11.5,0.8,0,2.5,2.9,27.7,79.8,15.5,37.9,168.5,88.4,57.59836561,30.47555783,81.51256028,0.003133411,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,320.624,0,0,Access to Maternity Care,1
37167,12.3,10.5,71,154.6696497,84,11.2,0.4,1.9,0,1.7,4.1,14.3,85.1,15.8,52.1,209.1,89.5,110.6102863,27.48996523,116.4514611,0.002530838,7730,19.56337978,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,404.872,0,0,Access to Maternity Care,1
37169,11.9,9,43,102.2351196,93,4.3,0.4,0.4,0,1.3,2.9,13.6,83.5,13.3,51.7,211.7,87,48.06531645,8.774782078,24.1106068,0.002227102,5397,12.01966977,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,455.803,0,0,Maternity Care Desert,0
37171,10.3,9,52,135.0821183,91.4,3.8,0.4,0.6,0.1,1.2,10.3,16.9,78.3,16.8,53.2,216.9,87.2,97.38787654,38.21509269,80.8836479,0.003747129,13509,25.30998123,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,537.733,0,0,Access to Maternity Care,1
37173,11.5,7.8,42,27.01012643,64.7,0.4,29.6,0.3,0,4.1,5.1,17.3,78.3,16,44.7,250,78.5,1.665630779,0.308871237,0.829973016,0.003789831,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,5,540.244,0,0,Maternity Care Desert,0
37175,10.7,9.1,43,88.55681953,91.2,4.5,0.3,0.3,0,1.4,3.3,14.7,88.6,31.5,55.1,200.1,85.5,12.86350364,1.339728091,7.945882384,0.002642462,1543,4.07731843,0,0,0,0,0,0,0,0,TRUE,FALSE,0,5,380.408,0,0,Access to Maternity Care,1
37177,NA,NA,79,10.54056544,54.6,37.6,0.8,0,0,1.9,6.4,25.2,75.5,9.7,59.4,151.2,83.6,99.66579319,87.61541139,128.5084038,0,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,597.176,0,0,Maternity Care Desert,0
37179,9.2,7.6,51,358.3029866,81.5,11.4,0.3,2.7,0,2.3,11,8.9,89.8,34.8,56.8,73.7,90.6,123.1997446,140.2065473,210.0403358,0.001580558,1550,2.449864704,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,639.644,0,0,Access to Maternity Care,1
37181,12.6,12.3,62,176.2375296,43.6,50.1,1.7,0.6,0.1,2.1,7.6,23.9,80,12.9,35.9,191.7,89.5,54.82610797,19.53264289,39.4931814,0.003961997,23247,92.10453332,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,268.685,0,0,Limited Access to Care Lv. 1,1
37183,8.9,7.7,47,1253.630115,65.8,20.3,0.4,6.7,0,3.1,10.1,9.8,92.7,51.8,49.1,66.5,91.1,33.31009485,24.26505291,40.09357683,0.007187161,10057,12.04687945,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,857.244,0,0,Access to Maternity Care,1
37185,12,10.5,73,46.68402005,40.1,50.7,5.8,0.4,0,2.1,3.8,19.2,80.5,15.5,39.2,183,86.9,36.03662387,21.56977435,46.39971663,0,12910,30.08489487,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,444.301,0,0,Access to Maternity Care,1
37187,11.2,12.4,30,35.08123864,46.6,47.3,0.3,0.2,0,3.4,5.3,23.5,79.9,11.3,34.8,216.3,88.1,150.142853,164.1684223,192.2945947,0.00288592,14977,43.22241782,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,421.909,0,0,Maternity Care Desert,0
37189,12.4,8.8,22,173.2192984,93.9,1.7,0.7,1,0.1,1.5,3.5,27.2,89.5,41.6,39.4,95,91.2,32.01149738,3.2488421,5.764694209,0.00320083,786,2.515852109,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,313.319,0,0,Access to Maternity Care,1
